title,doi,eid,scopus_id,year,cover_date,journal,issn,publisher,document_type,authors,affiliations,cited_by_count,open_access,scopus_url,discovery_source,review_status,download_status,oa_pdf_url,priority_score,candidate_rank
2D ferroelectric narrow-bandgap semiconductor Wurtzite’ type α-In2Se3 and its silicon-compatible growth,10.1038/s41467-025-62822-7,2-s2.0-105012976920,105012976920,2025,2025-12-01,Nature Communications,,,Article,,University of Science and Technology of China; Institute of Metal Research Chinese Academy of Sciences,22,True,https://api.elsevier.com/content/abstract/scopus_id/105012976920,scopus,PENDING,NOT_STARTED,,13,125
Interface phenomena and emerging functionalities in ferroelectric oxide based heterostructures,10.1039/d4cc05836d,2-s2.0-86000547919,86000547919,2025,2025-02-03,Chemical Communications,13597345,,Article,,University of Nebraska–Lincoln,21,True,https://api.elsevier.com/content/abstract/scopus_id/86000547919,scopus,PENDING,NOT_STARTED,,13,126
Bevel-edge epitaxy of ferroelectric rhombohedral boron nitride single crystal,10.1038/s41586-024-07286-3,2-s2.0-85191815214,85191815214,2024,2024-05-02,Nature,00280836,,Article,,Institute of Physics Chinese Academy of Sciences,97,False,https://api.elsevier.com/content/abstract/scopus_id/85191815214,scopus,PENDING,NOT_STARTED,,13,127
Multiscale reconfiguration induced highly saturated poling in lead-free piezoceramics for giant energy conversion,10.1038/s41467-024-46894-5,2-s2.0-85188447380,85188447380,2024,2024-12-01,Nature Communications,,,Article,,Tongji University,60,True,https://api.elsevier.com/content/abstract/scopus_id/85188447380,scopus,PENDING,NOT_STARTED,,13,128
Compromise Optimized Superior Energy Storage Performance in Lead-Free Antiferroelectrics by Antiferroelectricity Modulation and Nanodomain Engineering,10.1002/smll.202306486,2-s2.0-85173518769,85173518769,2024,2024-02-15,Small,16136810,,Article,,University of Science and Technology Beijing,35,True,https://api.elsevier.com/content/abstract/scopus_id/85173518769,scopus,PENDING,NOT_STARTED,,13,129
"Multiprincipal Element M2FeC (M = Ti,V,Nb,Ta,Zr) MAX Phases with Synergistic Effect of Dielectric and Magnetic Loss",10.1002/advs.202206877,2-s2.0-85147180223,85147180223,2023,2023-04-05,Advanced Science,,,Article,,"University of Chinese Academy of Sciences; Ningbo Institute of Industrial Technology, Chinese Academy of Sciences; Qianwan Institute of CNITECH",115,True,https://api.elsevier.com/content/abstract/scopus_id/85147180223,scopus,PENDING,NOT_STARTED,,13,130
"Greatly improved piezoelectricity and thermal stability of (Na, Sm) Co-doped CaBi2Nb2O9 ceramics",10.1016/j.apmate.2023.100116,2-s2.0-85149742492,85149742492,2023,2023-07-01,Advanced Powder Materials,,,Article,,Central South University,74,True,https://api.elsevier.com/content/abstract/scopus_id/85149742492,scopus,PENDING,NOT_STARTED,,13,131
Above-room-temperature strong intrinsic ferromagnetism in 2D van der Waals Fe3GaTe2 with large perpendicular magnetic anisotropy,10.1038/s41467-022-32605-5,2-s2.0-85137108836,85137108836,2022,2022-12-01,Nature Communications,,,Article,,Huazhong University of Science and Technology,461,True,https://api.elsevier.com/content/abstract/scopus_id/85137108836,scopus,PENDING,NOT_STARTED,,13,132
Synthesis of Group VIII Magnetic Transition-Metal-Doped Monolayer MoSe2,10.1021/acsnano.2c02214,2-s2.0-85134583197,85134583197,2022,2022-07-26,ACS Nano,19360851,,Article,,Hunan University,88,False,https://api.elsevier.com/content/abstract/scopus_id/85134583197,scopus,PENDING,NOT_STARTED,,13,133
The construction of a two-dimensional organic-inorganic hybrid double perovskite ferroelastic with a high Tc and narrow band gap,10.1039/d1sc07045b,2-s2.0-85128474207,85128474207,2022,2022-03-30,Chemical Science,20416520,,Article,,Southeast University; Zhejiang Normal University,76,True,https://api.elsevier.com/content/abstract/scopus_id/85128474207,scopus,PENDING,NOT_STARTED,,13,134
"Scrutinized the inherent spin half-metallicity and thermoelectric response of f-electron-based RbMO3 (M = Np, Pu) perovskites: a computational assessment",10.1038/s41598-022-22633-y,2-s2.0-85141864462,85141864462,2022,2022-12-01,Scientific Reports,,,Article,,Jamia Millia Islamia,68,True,https://api.elsevier.com/content/abstract/scopus_id/85141864462,scopus,PENDING,NOT_STARTED,,13,135
"Intercalated architecture of MA2Z4 family layered van der Waals materials with emerging topological, magnetic and superconducting properties",10.1038/s41467-021-22324-8,2-s2.0-85104819698,85104819698,2021,2021-12-01,Nature Communications,,,Article,,University of Science and Technology of China; Institute of Metal Research Chinese Academy of Sciences,454,True,https://api.elsevier.com/content/abstract/scopus_id/85104819698,scopus,PENDING,NOT_STARTED,,13,136
Room-temperature intrinsic ferromagnetism in epitaxial CrTe2 ultrathin films,10.1038/s41467-021-22777-x,2-s2.0-85105215476,85105215476,2021,2021-12-01,Nature Communications,,,Article,,Nanjing University; College of Arts and Science,406,True,https://api.elsevier.com/content/abstract/scopus_id/85105215476,scopus,PENDING,NOT_STARTED,,13,137
500-Fold Amplification of Small Molecule Circularly Polarised Luminescence through Circularly Polarised FRET,10.1002/anie.202011745,2-s2.0-85096916055,85096916055,2021,2021-01-04,Angewandte Chemie International Edition,14337851,,Article,,Imperial College London,175,True,https://api.elsevier.com/content/abstract/scopus_id/85096916055,scopus,PENDING,NOT_STARTED,,13,138
Piezoelectric ceramics with high piezoelectricity and broad temperature usage range,10.1016/j.jmat.2020.11.012,2-s2.0-85102943686,85102943686,2021,2021-07-01,Journal of Materiomics,23528478,,Article,,State Key Laboratory of Silicate Materials for Architectures,80,True,https://api.elsevier.com/content/abstract/scopus_id/85102943686,scopus,PENDING,NOT_STARTED,,13,139
Reprogrammable shape morphing of magnetic soft machines,10.1126/sciadv.abc6414,2-s2.0-85091324949,85091324949,2020,2020-09-01,Science Advances,,,Article,,Max Planck Institute for Intelligent Systems,347,True,https://api.elsevier.com/content/abstract/scopus_id/85091324949,scopus,PENDING,NOT_STARTED,,13,140
Magnetic and spectroscopic properties of Ni-Zn-Al ferrite spinel: From the nanoscale to microscale,10.1039/d0ra05522k,2-s2.0-85091991644,85091991644,2020,2020-09-18,Rsc Advances,,,Article,,University of Sfax,306,True,https://api.elsevier.com/content/abstract/scopus_id/85091991644,scopus,PENDING,NOT_STARTED,,13,141
Phase-controllable growth of ultrathin 2D magnetic FeTe crystals,10.1038/s41467-020-17253-x,2-s2.0-85088381537,85088381537,2020,2020-12-01,Nature Communications,,,Article,,School of Materials Science and Engineering; CNRS-International-NTU-Thales Research Alliance (CINTRA),213,True,https://api.elsevier.com/content/abstract/scopus_id/85088381537,scopus,PENDING,NOT_STARTED,,13,142
Enabling room temperature ferromagnetism in monolayer MoS2 via in situ iron-doping,10.1038/s41467-020-15877-7,2-s2.0-85083991659,85083991659,2020,2020-12-01,Nature Communications,,,Article,,"Charles V. Schaefer, Jr. School of Engineering and Science",193,True,https://api.elsevier.com/content/abstract/scopus_id/85083991659,scopus,PENDING,NOT_STARTED,,13,143
Many-Body Electronic Structure of NdNiO2 and CaCuO2,10.1103/physrevx.10.021061,2-s2.0-85084707251,85084707251,2020,2020-06-01,Physical Review X,,,Article,,The Fu Foundation School of Engineering and Applied Science,170,True,https://api.elsevier.com/content/abstract/scopus_id/85084707251,scopus,PENDING,NOT_STARTED,,13,144
Machine learning the magnetocaloric effect in manganites from compositions and structural parameters,10.1063/1.5144241,2-s2.0-85082491401,85082491401,2020,2020-03-01,Aip Advances,,,Article,,NC State University,106,True,https://api.elsevier.com/content/abstract/scopus_id/85082491401,scopus,PENDING,NOT_STARTED,,13,145
Electronic and spintronic properties of the multiferroic GdBr2/In2Se3 van der Waals heterostructure,10.1016/j.jpcs.2025.113294,2-s2.0-105018950929,105018950929,2026,2026-02-01,Journal of Physics and Chemistry of Solids,00223697,,Article,,Northwestern Polytechnical University,4,False,https://api.elsevier.com/content/abstract/scopus_id/105018950929,scopus,PENDING,NOT_STARTED,,12,146
High-pressure synthesis and high-performance half metallicity of quadruple perovskite oxide DyCu3Fe2Re2O12,10.1016/j.fmre.2024.11.024,2-s2.0-85219070551,85219070551,2026,2026-05-01,Fundamental Research,20969457,,Article,,University of Chinese Academy of Sciences; Institute of Physics Chinese Academy of Sciences,4,True,https://api.elsevier.com/content/abstract/scopus_id/85219070551,scopus,PENDING,NOT_STARTED,,12,147
"Computational screening of 2D pentagonal materials with room-temperature altermagnetism, multiferroicity, and topological states",10.1007/s40843-025-3600-1,2-s2.0-105019753237,105019753237,2026,2026-01-01,Science China Materials,20958226,,Article,,University of Science and Technology of China,3,False,https://api.elsevier.com/content/abstract/scopus_id/105019753237,scopus,PENDING,NOT_STARTED,,12,148
"Pioneering computational insights into the structural, magnetic, and thermoelectric properties of A3XN (A=Co, Fe; X=Cu, Zn) anti-perovskites for advanced material applications",10.1016/j.mssp.2024.108925,2-s2.0-85205290657,85205290657,2025,2025-01-01,Materials Science in Semiconductor Processing,13698001,,Article,,Jamia Millia Islamia,29,True,https://api.elsevier.com/content/abstract/scopus_id/85205290657,scopus,PENDING,NOT_STARTED,,12,149
Efficient Mn2+Doping in Non-Stoichiometric Cesium Lead Bromide Perovskite Quantum Dots,10.1021/jacs.5c12086,2-s2.0-105016849248,105016849248,2025,2025-09-24,Journal of the American Chemical Society,00027863,,Article,,The University of Oklahoma,21,True,https://api.elsevier.com/content/abstract/scopus_id/105016849248,scopus,PENDING,NOT_STARTED,,12,150
Manipulating perovskite structural asymmetry for high-performing self-powered full-stokes polarimetry,10.1126/sciadv.ads6123,2-s2.0-85219568527,85219568527,2025,2025-02-28,Science Advances,,,Article,,Nankai University; Ningde Normal University,21,True,https://api.elsevier.com/content/abstract/scopus_id/85219568527,scopus,PENDING,NOT_STARTED,,12,151
"Magnetic properties, critical behavior, and magnetocaloric effect of Nd1−xSrxMnO3 (0.2 ≤ x ≤ 0.5): The role of Sr doping concentration",10.1063/5.0229032,2-s2.0-85203104256,85203104256,2024,2024-09-07,Journal of Applied Physics,00218979,,Article,,Hangzhou Dianzi University,62,True,https://api.elsevier.com/content/abstract/scopus_id/85203104256,scopus,PENDING,NOT_STARTED,,12,152
Origin of Polarization in Bismuth Sodium Titanate-Based Ceramics,10.1021/jacs.3c13927,2-s2.0-85185610503,85185610503,2024,2024-02-28,Journal of the American Chemical Society,00027863,,Article,,Queen Mary University of London,48,True,https://api.elsevier.com/content/abstract/scopus_id/85185610503,scopus,PENDING,NOT_STARTED,,12,153
Magnetic and magnetocaloric effect of Ba2FeReO6 double perovskite: Ab-initio and Monte Carlo studies,10.1016/j.vacuum.2024.113090,2-s2.0-85186267689,85186267689,2024,2024-04-01,Vacuum,0042207X,,Article,,Faculté des Sciences de Meknès,37,False,https://api.elsevier.com/content/abstract/scopus_id/85186267689,scopus,PENDING,NOT_STARTED,,12,154
"Physical properties of vacancy-ordered double perovskites K2TcZ6 (Z = Cl, Br) for spintronics applications: DFT calculations",10.1039/d3ra07603b,2-s2.0-85181813495,85181813495,2024,2024-01-08,Rsc Advances,,,Article,,Princess Nourah Bint Abdulrahman University,36,True,https://api.elsevier.com/content/abstract/scopus_id/85181813495,scopus,PENDING,NOT_STARTED,,12,155
General low-temperature growth of two-dimensional nanosheets from layered and nonlayered materials,10.1038/s41467-023-35983-6,2-s2.0-85146571058,85146571058,2023,2023-12-01,Nature Communications,,,Article,,Hunan University,127,True,https://api.elsevier.com/content/abstract/scopus_id/85146571058,scopus,PENDING,NOT_STARTED,,12,156
The emergence of considerable room temperature magnetocaloric performances in the transition metal high-entropy alloys,10.1016/j.mtphys.2023.101031,2-s2.0-85147797380,85147797380,2023,2023-03-01,Materials Today Physics,,,Article,,Hangzhou Dianzi University; State Key Laboratory of Advanced Special Steel,120,False,https://api.elsevier.com/content/abstract/scopus_id/85147797380,scopus,PENDING,NOT_STARTED,,12,157
Ultrahigh Oxygen Ion Mobility in Ferroelectric Hafnia,10.1103/physrevlett.131.256801,2-s2.0-85180941301,85180941301,2023,2023-12-22,Physical Review Letters,00319007,,Article,,Westlake University,64,False,https://api.elsevier.com/content/abstract/scopus_id/85180941301,scopus,PENDING,NOT_STARTED,,12,158
Thermal Stability of the Ferroelectric Properties in 100 nm-Thick Al0.72Sc0.28N,10.1021/acsami.2c18313,2-s2.0-85147300038,85147300038,2023,2023-02-08,ACS Applied Materials and Interfaces,19448244,,Article,,NaMLab gGmbH,62,False,https://api.elsevier.com/content/abstract/scopus_id/85147300038,scopus,PENDING,NOT_STARTED,,12,159
Enhanced piezoelectricity in Na and Ce co-doped CaBi4Ti4O15 ceramics for high-temperature applications,10.26599/jac.2023.9220754,2-s2.0-85164990591,85164990591,2023,2023-07-01,Journal of Advanced Ceramics,22264108,,Article,,Queen Mary University of London,54,True,https://api.elsevier.com/content/abstract/scopus_id/85164990591,scopus,PENDING,NOT_STARTED,,12,160
"Effects of A, B-site multiple ion co-doping on the structure, magnetic, magnetocaloric effect, and critical behavior of La0.7-xNd0.1Sr0.2KxMn0.95Ni0.05O3 ceramics",10.1016/j.ceramint.2023.07.235,2-s2.0-85166622614,85166622614,2023,2023-10-15,Ceramics International,02728842,,Article,,Guilin University of Technology,47,False,https://api.elsevier.com/content/abstract/scopus_id/85166622614,scopus,PENDING,NOT_STARTED,,12,161
Electric-Field-Induced Room-Temperature Antiferroelectric-Ferroelectric Phase Transition in van der Waals Layered GeSe,10.1021/acsnano.1c09183,2-s2.0-85122695447,85122695447,2022,2022-01-25,ACS Nano,19360851,,Article,,East China Normal University,85,False,https://api.elsevier.com/content/abstract/scopus_id/85122695447,scopus,PENDING,NOT_STARTED,,12,162
XGBoost model for electrocaloric temperature change prediction in ceramics,10.1038/s41524-022-00826-3,2-s2.0-85133215310,85133215310,2022,2022-12-01,Npj Computational Materials,,,Article,,College of Engineering,70,True,https://api.elsevier.com/content/abstract/scopus_id/85133215310,scopus,PENDING,NOT_STARTED,,12,163
A Novel Soft-Magnetic B2-Based Multiprincipal-Element Alloy with a Uniform Distribution of Coherent Body-Centered-Cubic Nanoprecipitates,10.1002/adma.202006723,2-s2.0-85101925909,85101925909,2021,2021-04-01,Advanced Materials,09359648,,Article,,Dalian University of Technology,146,True,https://api.elsevier.com/content/abstract/scopus_id/85101925909,scopus,PENDING,NOT_STARTED,,12,164
"Features of structure, magnetic state and electrodynamic performance of SrFe12−xInxO19",10.1038/s41598-021-97684-8,2-s2.0-85115208104,85115208104,2021,2021-12-01,Scientific Reports,,,Article,,"National Academy of Sciences of Ukraine; Joint Institute for Nuclear Research, Dubna; South Ural State University",144,True,https://api.elsevier.com/content/abstract/scopus_id/85115208104,scopus,PENDING,NOT_STARTED,,12,165
Itinerant ferromagnetism in van der Waals Fe5-xGeTe2 crystals above room temperature,10.1103/physrevb.102.064417,2-s2.0-85090119606,85090119606,2020,2020-08-01,Physical Review B,24699950,,Article,,Department of Materials Science and Engineering,142,True,https://api.elsevier.com/content/abstract/scopus_id/85090119606,scopus,PENDING,NOT_STARTED,,12,166
"Li/Mn co-doped K0.5Bi4.5Ti4O15 high-temperature piezoelectric ceramics: Structures, properties, and ultrasonic transducer applications",10.26599/jac.2026.9221277,2-s2.0-105040904479,105040904479,2026,2026-04-01,Journal of Advanced Ceramics,22264108,,Article,,Chengdu University,9,True,https://api.elsevier.com/content/abstract/scopus_id/105040904479,scopus,PENDING,NOT_STARTED,,11,167
Superior lead-free piezoceramics for wearable multimodal ultrasound imaging arrays,10.1038/s41467-025-66913-3,2-s2.0-105027174499,105027174499,2026,2026-12-01,Nature Communications,,,Article,,School of Physics,8,True,https://api.elsevier.com/content/abstract/scopus_id/105027174499,scopus,PENDING,NOT_STARTED,,11,168
Ultrahigh energy storage density and efficiency in AgNbO3-based ceramics by percolating interaction between antipolar regions and defect pairs,10.1038/s41467-026-68297-4,2-s2.0-105029884910,105029884910,2026,2026-12-01,Nature Communications,,,Article,,"Frontier Institute of Science and Technology, Xi'an Jiaotong University",7,True,https://api.elsevier.com/content/abstract/scopus_id/105029884910,scopus,PENDING,NOT_STARTED,,11,169
Optimizing magnetocaloric properties in rare-earth doped La0.8Sr0.2MnO3 ceramics: unveiling the synergy of lattice distortion and electronic structure,10.1016/j.cjph.2025.11.012,2-s2.0-105043486813,105043486813,2026,2026-10-01,Chinese Journal of Physics,05779073,,Article,,Southwest Petroleum University China,6,False,https://api.elsevier.com/content/abstract/scopus_id/105043486813,scopus,PENDING,NOT_STARTED,,11,170
Tuning magnetocaloric properties in La0.8-xGdxSr0.2MnO3 ceramics by Gd3+doping: A combined study via first-principles calculations and sol-gel synthesis,10.1016/j.ceramint.2026.02.318,2-s2.0-105034357325,105034357325,2026,2026-05-01,Ceramics International,02728842,,Article,,Southwest Petroleum University China,6,False,https://api.elsevier.com/content/abstract/scopus_id/105034357325,scopus,PENDING,NOT_STARTED,,11,171
Cobalt Concentration-Dependent Structural and Magnetic Transitions in Nanocrystalline Ni0.9−xZn0.1CoxFe2O4 Ferrites,10.1007/s10909-025-03299-y,2-s2.0-105006989185,105006989185,2025,2025-09-01,Journal of Low Temperature Physics,00222291,,Article,,Banasthali Vidyapith,26,False,https://api.elsevier.com/content/abstract/scopus_id/105006989185,scopus,PENDING,NOT_STARTED,,11,172
"Efficient development of ultra-low-grade iron ore by hydrogen-based mineral phase transformation: Magnetic transition, phase transformation, and microstructure evolution",10.1016/j.ijhydene.2024.11.469,2-s2.0-85210684073,85210684073,2025,2025-01-06,International Journal of Hydrogen Energy,03603199,,Article,,College of Resources and Civil Engineering; National-local Joint Engineering Research Center of High-efficient Exploitation Technology for Refractory Iron Ore Resources,21,False,https://api.elsevier.com/content/abstract/scopus_id/85210684073,scopus,PENDING,NOT_STARTED,,11,173
Relationships between structure and properties in commercial lead zirconate titanate (PZT) piezoceramics,10.1016/j.jmat.2025.101052,2-s2.0-105000869284,105000869284,2025,2025-09-01,Journal of Materiomics,23528478,,Article,,Queen Mary University of London,20,True,https://api.elsevier.com/content/abstract/scopus_id/105000869284,scopus,PENDING,NOT_STARTED,,11,174
Dual Cross-Linked Magnetic MXene Aerogel with High Strength and Durability Enables Multifunctionality,10.1002/adfm.202401687,2-s2.0-85189089072,85189089072,2024,2024-08-14,Advanced Functional Materials,1616301X,,Article,,Shandong University,173,False,https://api.elsevier.com/content/abstract/scopus_id/85189089072,scopus,PENDING,NOT_STARTED,,11,175
Investigation of the structural and magnetic properties of the GdCoC compound featuring excellent cryogenic magnetocaloric performance,10.1016/j.actamat.2024.120128,2-s2.0-85183456454,85183456454,2024,2024-09-01,Acta Materialia,13596454,,Article,,Hangzhou Dianzi University,116,False,https://api.elsevier.com/content/abstract/scopus_id/85183456454,scopus,PENDING,NOT_STARTED,,11,176
"First principle study of physical aspects and hydrogen storage capacity of magnesium-based double perovskite hydrides Mg2XH6 (X = Cr, Mn)",10.1016/j.ijhydene.2024.11.112,2-s2.0-85209234778,85209234778,2024,2024-12-18,International Journal of Hydrogen Energy,03603199,,Article,,University of Education,68,False,https://api.elsevier.com/content/abstract/scopus_id/85209234778,scopus,PENDING,NOT_STARTED,,11,177
Organic-Inorganic Hybrid Ferroelectric and Antiferroelectric with Afterglow Emission,10.1002/anie.202319650,2-s2.0-85185282833,85185282833,2024,2024-04-02,Angewandte Chemie International Edition,14337851,,Article,,Zhejiang Normal University,49,False,https://api.elsevier.com/content/abstract/scopus_id/85185282833,scopus,PENDING,NOT_STARTED,,11,178
Peptide programming of supramolecular vinylidene fluoride ferroelectric phases,10.1038/s41586-024-08041-4,2-s2.0-85206360926,85206360926,2024,2024-10-24,Nature,00280836,,Article,,Northwestern University,45,False,https://api.elsevier.com/content/abstract/scopus_id/85206360926,scopus,PENDING,NOT_STARTED,,11,179
Inverse Magnetocaloric Effect in Altermagnetic 2D Non-van der Waals FeX (X = S and Se) Semiconductors,10.1002/adfm.202402080,2-s2.0-85189820593,85189820593,2024,2024-09-11,Advanced Functional Materials,1616301X,,Article,,Dalian University of Technology,41,True,https://api.elsevier.com/content/abstract/scopus_id/85189820593,scopus,PENDING,NOT_STARTED,,11,180
"Structural, dielectric and magnetic study of double perovskite La2CoMnO6",10.1016/j.physb.2023.415473,2-s2.0-85177222474,85177222474,2024,2024-01-15,Physica B Condensed Matter,09214526,,Article,,Deenbandhu Chhotu Ram University of Science and Technology,38,False,https://api.elsevier.com/content/abstract/scopus_id/85177222474,scopus,PENDING,NOT_STARTED,,11,181
Enhanced piezoelectric performance of Cr/Ta non-equivalent co-doped Bi4Ti3O12-based high-temperature piezoceramics,10.26599/jac.2024.9220850,2-s2.0-85190401858,85190401858,2024,2024-03-01,Journal of Advanced Ceramics,22264108,,Article,,Sun Yat-Sen University,35,True,https://api.elsevier.com/content/abstract/scopus_id/85190401858,scopus,PENDING,NOT_STARTED,,11,182
Quantum microscopy with van der Waals heterostructures,10.1038/s41567-022-01815-5,2-s2.0-85141529898,85141529898,2023,2023-01-01,Nature Physics,17452473,,Article,,School of Physics,161,False,https://api.elsevier.com/content/abstract/scopus_id/85141529898,scopus,PENDING,NOT_STARTED,,11,183
Room temperature energy-efficient spin-orbit torque switching in two-dimensional van der Waals Fe3GeTe2 induced by topological insulators,10.1038/s41467-023-40714-y,2-s2.0-85168692346,85168692346,2023,2023-12-01,Nature Communications,,,Article,,Beihang University,118,True,https://api.elsevier.com/content/abstract/scopus_id/85168692346,scopus,PENDING,NOT_STARTED,,11,184
Photo-induced high-temperature ferromagnetism in YTiO3,10.1038/s41586-023-05853-8,2-s2.0-85159545054,85159545054,2023,2023-05-04,Nature,00280836,,Article,,Cornell University College of Engineering; Max Planck Institute for the Structure and Dynamics of Matter,102,True,https://api.elsevier.com/content/abstract/scopus_id/85159545054,scopus,PENDING,NOT_STARTED,,11,185
Designing magnetocaloric materials for hydrogen liquefaction with light rare-earth Laves phases,10.1088/2515-7655/accb0b,2-s2.0-85158881514,85158881514,2023,2023-07-01,Jphys Energy,,,Article,,Technische Universität Darmstadt,53,True,https://api.elsevier.com/content/abstract/scopus_id/85158881514,scopus,PENDING,NOT_STARTED,,11,186
Tunable magnetic phase transition and magnetocaloric effect in the rare-earth-free Al-Mn-Fe-Co-Cr high-entropy alloys,10.1016/j.matdes.2023.111894,2-s2.0-85151555522,85151555522,2023,2023-05-01,Materials and Design,02641275,,Article,,Hangzhou Dianzi University,49,True,https://api.elsevier.com/content/abstract/scopus_id/85151555522,scopus,PENDING,NOT_STARTED,,11,187
Wide field imaging of van der Waals ferromagnet Fe3GeTe2 by spin defects in hexagonal boron nitride,10.1038/s41467-022-33016-2,2-s2.0-85137753253,85137753253,2022,2022-12-01,Nature Communications,,,Article,,Department of Physics,131,True,https://api.elsevier.com/content/abstract/scopus_id/85137753253,scopus,PENDING,NOT_STARTED,,11,188
Phase transformations in an Aurivillius layer structured ferroelectric designed using the high entropy concept,10.1016/j.actamat.2022.117815,2-s2.0-85126368570,85126368570,2022,2022-05-01,Acta Materialia,13596454,,Article,,Queen Mary University of London,74,False,https://api.elsevier.com/content/abstract/scopus_id/85126368570,scopus,PENDING,NOT_STARTED,,11,189
High-TC Two-Dimensional Ferroelectric CuCrS2 Grown via Chemical Vapor Deposition,10.1021/acsnano.2c01470,2-s2.0-85129309579,85129309579,2022,2022-05-24,ACS Nano,19360851,,Article,,Huazhong University of Science and Technology,72,False,https://api.elsevier.com/content/abstract/scopus_id/85129309579,scopus,PENDING,NOT_STARTED,,11,190
High Entropy Oxide Relaxor Ferroelectrics,10.1021/acsami.2c00340,2-s2.0-85126072349,85126072349,2022,2022-03-09,ACS Applied Materials and Interfaces,19448244,,Article,,Oak Ridge National Laboratory; Los Alamos National Laboratory,68,False,https://api.elsevier.com/content/abstract/scopus_id/85126072349,scopus,PENDING,NOT_STARTED,,11,191
The second-order magnetic phase transition and magnetocaloric effect in all-d-metal NiCoMnTi-based Heusler alloys,10.1016/j.jallcom.2022.164337,2-s2.0-85125632092,85125632092,2022,2022-06-15,Journal of Alloys and Compounds,09258388,,Article,,Delft University of Technology,64,True,https://api.elsevier.com/content/abstract/scopus_id/85125632092,scopus,PENDING,NOT_STARTED,,11,192
Optimized strain performance in <001>-textured Bi0.5Na0.5TiO3-based ceramics with ergodic relaxor state and core—shell microstructure,10.1007/s40145-022-0628-9,2-s2.0-85136548805,85136548805,2022,2022-10-01,Journal of Advanced Ceramics,22264108,,Article,,Powder Metallurgy Research Institute,58,True,https://api.elsevier.com/content/abstract/scopus_id/85136548805,scopus,PENDING,NOT_STARTED,,11,193
Superflexible and Lead-Free Piezoelectric Nanogenerator as a Highly Sensitive Self-Powered Sensor for Human Motion Monitoring,10.1007/s40820-021-00649-9,2-s2.0-85105223403,85105223403,2021,2021-12-01,Nano Micro Letters,23116706,,Article,,Shanghai Jiao Tong University,138,True,https://api.elsevier.com/content/abstract/scopus_id/85105223403,scopus,PENDING,NOT_STARTED,,11,194
Strong intrinsic room-temperature ferromagnetism in freestanding non-van der Waals ultrathin 2D crystals,10.1038/s41467-021-26009-0,2-s2.0-85115885794,85115885794,2021,2021-12-01,Nature Communications,,,Article,,Huazhong University of Science and Technology,128,True,https://api.elsevier.com/content/abstract/scopus_id/85115885794,scopus,PENDING,NOT_STARTED,,11,195
"Magnetic, elastic, dielectric, microwave absorption and optical characterization of cobalt-substituted nickel spinel ferrites",10.1016/j.mseb.2020.114513,2-s2.0-85081651820,85081651820,2020,2020-05-01,Materials Science and Engineering B,09215107,,Article,,Guru Nanak Dev University,141,False,https://api.elsevier.com/content/abstract/scopus_id/85081651820,scopus,PENDING,NOT_STARTED,,11,196
Biquadratic exchange interactions in two-dimensional magnets,10.1038/s41524-020-00416-1,2-s2.0-85092319065,85092319065,2020,2020-12-01,Npj Computational Materials,,,Article,,Queen's University Belfast,137,True,https://api.elsevier.com/content/abstract/scopus_id/85092319065,scopus,PENDING,NOT_STARTED,,11,197
Practical high-performance lead-free piezoelectrics: Structural flexibility beyond utilizing multiphase coexistence,10.1093/nsr/nwz167,2-s2.0-85083958512,85083958512,2020,2020-02-01,National Science Review,20955138,,Article,,Tsinghua University,122,True,https://api.elsevier.com/content/abstract/scopus_id/85083958512,scopus,PENDING,NOT_STARTED,,11,198
Quantum transport evidence of Weyl fermions in an epitaxial ferromagnetic oxide,10.1038/s41467-020-18646-8,2-s2.0-85092328628,85092328628,2020,2020-12-01,Nature Communications,,,Article,,NTT Basic Research Laboratories; Center for Spintronics Research Network,120,True,https://api.elsevier.com/content/abstract/scopus_id/85092328628,scopus,PENDING,NOT_STARTED,,11,199
"Spin exchange, electronic correlation, and thermoelectric transport in Rb2GeMBr6(M = V, Mn, Ni) halide double perovskites from first principles calculations",10.1039/d5tc01842k,2-s2.0-105026748094,105026748094,2026,2026-01-08,Journal of Materials Chemistry C,20507526,,Article,,Jamia Millia Islamia,20,False,https://api.elsevier.com/content/abstract/scopus_id/105026748094,scopus,PENDING,NOT_STARTED,,10,200
Enhanced energy storage performance by stabilizing antiferroelectric phase through high-entropy engineering of NaNbO3,10.1007/s10854-026-17285-x,2-s2.0-105036413555,105036413555,2026,2026-04-01,Journal of Materials Science Materials in Electronics,09574522,,Article,,Xi'an University of Science and Technology,7,False,https://api.elsevier.com/content/abstract/scopus_id/105036413555,scopus,PENDING,NOT_STARTED,,10,201
Synergistic Bulk-Surface Engineering of Ferroelectric PbTiO3: Polarization Amplification and Surface Carrier Confinement for Efficient Photo-Thermal Coupled Catalytic CO2-to-Fuel Conversion,10.1002/adfm.202522013,2-s2.0-105018513103,105018513103,2026,2026-02-26,Advanced Functional Materials,1616301X,,Article,,Xiamen University,6,False,https://api.elsevier.com/content/abstract/scopus_id/105018513103,scopus,PENDING,NOT_STARTED,,10,202
Anisotropic and Temperature-Tunable Second-Harmonic Vortex Generation in Ferroelectric NbOCl2 Holograms,10.1002/lpor.202501523,2-s2.0-105015585736,105015585736,2026,2026-01-22,Laser and Photonics Reviews,18638880,,Article,,College of Engineering and Computing,5,False,https://api.elsevier.com/content/abstract/scopus_id/105015585736,scopus,PENDING,NOT_STARTED,,10,203
